error,tidy_url
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1303 milliseconds with 0 bytes received
",http://revista.uft.edu.br/index.php/observatorio/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://periodicos.ufrn.br/odisseia/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://www.metodista.br/revistas/revistas-ims/index.php/oc
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1725 milliseconds with 0 bytes received
",http://www.outubrorevista.com.br
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.paho.org/journal/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www5.bahiana.edu.br/index.php/fisioterapia
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www3.izabelahendrix.edu.br/ojs/index.php/ptr
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",https://revistas.ufrj.br/index.php/pgpu/index
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: periodico.revistappc.com
",http://periodico.revistappc.com/index.php?journal=ppc&page=index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.revistas.ufg.br/sv
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",https://rpea.madeira.gov.pt
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://rpics.ismt.pt/index.php/ismt/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www5.bahiana.edu.br/index.php/psicologia
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.e-publicacoes.uerj.br/index.php/quaestioiuris/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2481 milliseconds with 8106 out of 47781 bytes received
",http://fcf.unse.edu.ar/index.php/quebracho-revista-de-ciencias-forestales/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2027 milliseconds with 0 bytes received
",http://revistas.ufpr.br/raega
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://paginas.uepa.br/seer/index.php/ribanceira/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 84283 bytes received
",https://rria.ici.ro/?lang=en
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.revistadestatistica.ro/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2486 milliseconds with 0 bytes received
",http://polipapers.upv.es/index.php/reinad
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.e-publicacoes.uerj.br/index.php/sustinere
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.e-publicacoes.uerj.br/index.php/tamoios
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.revistartj.org.br/ojs/index.php/rtj/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://revistas.uis.edu.co/index.php/revistauisingenierias/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://revistavirtual.ucn.edu.co/index.php/revistaucn
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://erevistas.saber.ula.ve/index.php/visiongerencial
"Error in curl::curl_fetch_memory(url, handle = handle): SSL: no alternative certificate subject name matches target host name 'www.revistas.ucr.ac.cr'
",http://www.revistas.ucr.ac.cr/index.php/wimblu
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://revues.imist.ma/?journal=remarem
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2916 milliseconds with 17023 out of 29207 bytes received
",http://www.rvee.eu/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL read: error:00000000:lib(0):func(0):reason(0), errno 104
",https://academic.oup.com/rheumap
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://rince.unlam.edu.ar/home.php?idpage=11&idioma=1
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/ring
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1565 milliseconds with 8468 out of 15071 bytes received
",http://ojs.redfundamentos.com/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/rjdnmd
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/rjes
"Error in curl::curl_fetch_memory(url, handle = handle): Failed to connect to www.ier.ro port 80: No route to host
",http://www.ier.ro/rjea
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: www.rjfp.ro
",http://www.rjfp.ro/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/rjim
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2235 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/rrlm
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.degruyter.com/view/j/rjti
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/romneu
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1323 milliseconds with 16384 bytes received
",http://www.romanischestudien.de
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.jurnal.unsyiah.ac.id/rtp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2118 milliseconds with 0 bytes received
",http://www.ped-perinatology.ru
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://roundtable.ac.uk
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2432 milliseconds with 0 bytes received
",http://www.rsj.winchester.ac.uk/index.php/rsj
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/ruang
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1091 milliseconds with 0 bytes received
",http://ruas.ub.ac.id/index.php/ruas
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40734 bytes received
",http://journals.rudn.ru/agronomy
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40827 bytes received
",http://journals.rudn.ru/economics
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40827 bytes received
",http://journals.rudn.ru/engineering-researches
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 32643 bytes received
",http://journals.rudn.ru/informatization-education
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40827 bytes received
",http://journals.rudn.ru/semiotics-semantics
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40827 bytes received
",http://journals.rudn.ru/law
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 32643 bytes received
",http://journals.rudn.ru/medicine
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40827 bytes received
",http://journals.rudn.ru/philosophy
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40827 bytes received
",http://journals.rudn.ru/political-science/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 40827 bytes received
",http://journals.rudn.ru/psychology-pedagogics/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 32643 bytes received
",http://journals.rudn.ru/russian-history
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 40827 bytes received
",http://journals.rudn.ru/literary-criticism
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://rjs.ruh.ac.lk/index.php/rjs/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/plua
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: journals.wolfcorner.org
",http://journals.wolfcorner.org/index.php/raj/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.rjoas.com
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1531 milliseconds with 0 bytes received
",http://www.russianlawjournal.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 801 milliseconds with 0 bytes received
",http://rjdn.abvpress.ru
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://ojs.udo.edu.ve/index.php/saber/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1855 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/ste
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.uv.es/index.php/saguntum/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1869 milliseconds with 0 bytes received
",http://dia.endojournals.ru/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1215 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/sainteknol
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.saujs.sakarya.edu.tr
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1013 milliseconds with 0 bytes received
",http://revista.fsancho-sabio.es/index.php/revista/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://publicacoes.uor.ed.ao/index.php/sapientiae
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ejournal.uksw.edu/satyawidya
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.smj.org.sa
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1773 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/sjfs
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journal.konselor.or.id/index.php/schoulid/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2003 milliseconds with 40517 bytes received
",http://www.escienceediting.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 500 milliseconds with 0 bytes received
",https://www.zibelinepub.com/index.php/science-heritage-journal-galeri-warisan-sains-gws/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/sab
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.degruyter.com/view/j/saeb
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1495 milliseconds with 0 bytes received
",http://www.trijurnal.lemlit.trisakti.ac.id/index.php/dental
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2149 milliseconds with 16202 bytes received
",http://www.seasinop.com.br/revista/index.php/sea
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jees.usch.md/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1085 milliseconds with 0 bytes received
",http://journal.unnes.ac.id/nju/index.php/sji
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1897 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/stu
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2172 milliseconds with 0 bytes received
",http://jurnal.fkip-uwgm.ac.id/index.php/script
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ojs.uv.es/index.php/scripta/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1103 milliseconds with 0 bytes received
",http://cascavel.ufsm.br/revistas/ojs-2.2.2/index.php/seculoxxi
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1538 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/seeur
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/sjdv
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/sjecr
"Error in curl::curl_fetch_memory(url, handle = handle): Could not resolve host: seriebibliotecologia.blogutem.cl
",http://seriebibliotecologia.blogutem.cl
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2620 milliseconds with 0 bytes received
",http://www.springer.com/13209
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.e-publicacoes.uerj.br/index.php/sexualidadsaludysociedad/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2676 milliseconds with 19976 out of 20971 bytes received
",http://www.shanghaiarchivesofpsychiatry.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2390 milliseconds with 0 bytes received
",http://www.siboncoj.ru/jour
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 28797 bytes received
",http://journal.uinjkt.ac.id/index.php/signifikan
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.revistas.ufg.br/index.php/sig/index
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/simbiosis
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1350 milliseconds with 0 bytes received
",http://jurnal.umk.ac.id/index.php/simet/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2206 milliseconds with 17055 bytes received
",http://www.smj.si.mahidol.ac.th
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 607 milliseconds with 0 bytes received
",http://sapi.bntu.by
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2038 milliseconds with 25453 bytes received
",http://sleepmedres.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://journals.uran.ua/index.php/1991-0177
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1411 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/sjce
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/sjps
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2271 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/srj
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/sjph
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://www.slsjournal.com
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1616 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/scr
"Error in curl::curl_fetch_memory(url, handle = handle): SSL read: error:00000000:lib(0):func(0):reason(0), errno 104
",https://academic.oup.com/scan
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/sc
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1492 milliseconds with 0 bytes received
",http://revistas.ecosur.mx/sociedadyambiente
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.revistas.ufg.br/index.php/fchf/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://www.revistappgsa.ifcs.ufrj.br/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",https://www.sociologicalscience.com/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 772 milliseconds with 0 bytes received
",http://www.agriculturejournals.cz/web/swr.htm
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 882 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/ssa
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.e-publicacoes.uerj.br/index.php/soletras
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://ejournal.uin-suska.ac.id/index.php/sosialbudaya
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://ejournal.kemsos.go.id/index.php/sosiokonsepsia
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/jeb
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://www.sejodr.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2196 milliseconds with 0 bytes received
",http://mrj.ima-press.net/index.php/mrj
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 6565 bytes received
",http://soij.qiau.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://spiritualpc.net/
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://ojs.unud.ac.id/index.php/sport
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2827 milliseconds with 0 bytes received
",http://www.thieme.com/books-main/sports-medicine-main/product/3596-sports-medicine-international-open
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1047 milliseconds with 0 bytes received
",http://www.comparativepolitics.org/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2782 milliseconds with 0 bytes received
",http://slja.sljol.info/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2779 milliseconds with 0 bytes received
",http://sljid.sljol.info/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://sijdeb.unsri.ac.id/index.php/sijdeb
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Resolving timed out after 3000 milliseconds
",http://www.ojs.pps.unsri.ac.id/index.php/ppsunsri
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.iapress.org/index.php/soic/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 196 milliseconds with 0 bytes received
",http://www.czso.cz/statistika_journal
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 5211 bytes received
",http://www.smartscitech.com/index.php/scti/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 837 milliseconds with 41992 bytes received
",http://www.cell.com/stem-cell-reports/home
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2438 milliseconds with 0 bytes received
",http://www.dovepress.com/stem-cells-and-cloning-advances-and-applications-journal
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 0 milliseconds with 0 out of 0 bytes received
",http://www.revistas.unisinos.br/sdrj/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 275 milliseconds with 0 bytes received
",http://www.jsdrm.ru
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1359 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/stap
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://saa.uaic.ro/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1929 milliseconds with 9508 bytes received
",https://www.degruyter.com/view/j/scp
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2205 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/stcb
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2202 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/sgem
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2073 milliseconds with 0 bytes received
",https://www.degruyter.com/view/j/sho
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/sh
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1876 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/squa
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1894 milliseconds with 0 bytes received
",http://studia.redemptorysci.eu
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://studia.ubbcluj.ro/serii/negotia/index_en.html
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2060 milliseconds with 0 bytes received
",https://www.degruyter.com/view/j/subbs
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://studia.ubbcluj.ro/serii/educatio/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 8007 bytes received
",https://czasopisma.uwm.edu.pl/index.php/sw/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1257 milliseconds with 0 bytes received
",http://www.degruyter.com/view/j/scl
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://www.jurnal.unsyiah.ac.id/siele
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://www.degruyter.com/view/j/slgr
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2570 milliseconds with 0 bytes received
",http://www.mamsie.bbk.ac.uk/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2359 milliseconds with 12822 bytes received
",http://www.tlu.ee/stss/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2049 milliseconds with 0 bytes received
",http://www.gewina-studium.nl/
"Error in curl::curl_fetch_memory(url, handle = handle): Failed to connect to journal.iba-suk.edu.pk port 8089: No route to host
",http://journal.iba-suk.edu.pk:8089/sibajournals/index.php/sjcms/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://scm-journal.com/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2690 milliseconds with 0 bytes received
",http://www.sustainable-buildings-journal.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1861 milliseconds with 0 bytes received
",http://svetliteratury.ff.cuni.cz/en
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",https://www.degruyter.com/view/j/sjs
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2431 milliseconds with 0 bytes received
",http://www.taalentongval.eu/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnal.radenfatah.ac.id/index.php/tadib
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 0 bytes received
",http://ejournal.radenintan.ac.id/index.php/tadris
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnal.untad.ac.id/jurnal/index.php/tlr
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1810 milliseconds with 0 bytes received
",http://rbs.mui.ac.ir
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3001 milliseconds with 98651 bytes received
",http://journal.uinjkt.ac.id/index.php/tarbiya
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1335 milliseconds with 0 bytes received
",http://kutaksam.karabuk.edu.tr/index.php
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 1444 milliseconds with 0 bytes received
",http://www.jurnaltarjih.or.id
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3001 milliseconds
",http://dohweb.tbzmed.ac.ir/
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2158 milliseconds with 39052 bytes received
",http://ejournal2.undip.ac.id/index.php/tataloka
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2217 milliseconds with 0 bytes received
",http://www.tifbr-tazkia.org
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3000 milliseconds
",http://revistas.tec.ac.cr/index.php/tec_empresarial
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 3000 milliseconds with 0 bytes received
",http://jurnalnasional.ump.ac.id/index.php/techno/index
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Connection timed out after 3001 milliseconds
",http://revistas.tec.ac.cr/tec_marcha
"Error in curl::curl_fetch_memory(url, handle = handle): Timeout was reached: Operation timed out after 2155 milliseconds with 29604 bytes received
",http://ejournal.undip.ac.id/index.php/teknik
"Error in curl::curl_fetch_memory(url, handle = handle): SSL certificate problem: unable to get local issuer certificate
",http://e-journal.umaha.ac.id/index.php/teknika
